id_enquete,id_etudiant,id_professeur,id_module,annee_universitaire,score_clarte,poids_clarte,score_disponibilite,poids_disponibilite,score_pedagogie,poids_pedagogie,score_equite,poids_equite,score_admin,score_vie_etudiante,score_charge,score_finances,score_global,nps,sum_poids,score_prof_pondere
9459,1596,447,349,2023-2024,5,0.3,1,0.2,2,0.3,1,0.2,2,3,2,1,2.5,3,1,2.5
9460,1450,403,301,2020-2021,1,0.3,2,0.2,3,0.3,1,0.2,1,2,1,3,1.8,6,1,1.8
9461,1578,432,330,2023-2024,3,0.3,3,0.2,2,0.3,1,0.2,5,1,3,3,2.3,10,1,2.3
9462,1972,404,343,2021-2022,5,0.3,2,0.2,2,0.3,4,0.2,4,1,3,5,3.3,7,1,3.3
9463,2196,467,360,2023-2024,4,0.3,5,0.2,4,0.3,5,0.2,2,3,4,5,4.4,6,1,4.4
9464,1713,402,355,2023-2024,3,0.3,1,0.2,1,0.3,2,0.2,4,3,5,5,1.8,6,1,1.8
9465,1390,428,337,2023-2024,4,0.3,2,0.2,4,0.3,4,0.2,5,1,1,4,3.6,1,1,3.6
9466,1644,407,343,2022-2023,1,0.3,5,0.2,3,0.3,4,0.2,2,2,1,1,3.0,1,1,3.0
9467,1292,417,345,2022-2023,2,0.3,4,0.2,1,0.3,3,0.2,5,2,2,2,2.3,3,1,2.3
9468,1435,415,327,2020-2021,5,0.3,1,0.2,3,0.3,2,0.2,4,4,5,4,3.0,4,1,3.0
9469,1082,463,308,2020-2021,3,0.3,4,0.2,5,0.3,4,0.2,5,5,5,3,4.0,1,1,4.0
9470,2117,459,309,2021-2022,1,0.3,1,0.2,3,0.3,4,0.2,5,1,2,4,2.2,1,1,2.2
9471,1022,424,326,2022-2023,3,0.3,3,0.2,5,0.3,4,0.2,2,2,4,2,3.8,4,1,3.8
9472,1771,475,355,2021-2022,3,0.3,5,0.2,5,0.3,3,0.2,4,1,3,4,4.0,10,1,4.0
9473,2064,403,323,2023-2024,5,0.3,4,0.2,3,0.3,1,0.2,1,1,4,5,3.4,4,1,3.4
9474,1320,463,353,2022-2023,3,0.3,3,0.2,1,0.3,1,0.2,5,5,3,2,2.0,4,1,2.0
9475,1420,452,325,2023-2024,3,0.3,2,0.2,4,0.3,5,0.2,1,3,3,5,3.5,6,1,3.5
9476,2074,410,327,2020-2021,4,0.3,1,0.2,1,0.3,5,0.2,5,2,4,4,2.7,10,1,2.7
9477,1591,476,327,2023-2024,2,0.3,3,0.2,4,0.3,4,0.2,5,3,3,2,3.2,7,1,3.2
9478,2065,414,321,2023-2024,2,0.3,2,0.2,1,0.3,5,0.2,4,3,3,1,2.3,3,1,2.3
9479,1898,477,330,2020-2021,3,0.3,3,0.2,3,0.3,3,0.2,4,5,1,4,3.0,7,1,3.0
9480,1432,404,302,2020-2021,1,0.3,3,0.2,3,0.3,3,0.2,4,2,1,3,2.4,1,1,2.4
9481,1360,414,341,2021-2022,2,0.3,4,0.2,2,0.3,3,0.2,5,5,3,4,2.6,7,1,2.6
9482,1750,444,351,2021-2022,2,0.3,3,0.2,1,0.3,3,0.2,3,1,4,4,2.1,4,1,2.100000000000001
9483,1320,452,320,2021-2022,5,0.3,3,0.2,4,0.3,3,0.2,3,2,4,3,3.9,2,1,3.9
9484,1379,417,304,2022-2023,5,0.3,2,0.2,2,0.3,1,0.2,1,1,4,3,2.7,9,1,2.7
9485,1771,444,311,2020-2021,4,0.3,1,0.2,4,0.3,2,0.2,1,3,5,4,3.0,6,1,3.0
9486,1475,457,311,2022-2023,1,0.3,5,0.2,4,0.3,4,0.2,1,1,5,2,3.3,2,1,3.3
9487,1400,423,304,2022-2023,1,0.3,5,0.2,3,0.3,4,0.2,1,4,3,1,3.0,6,1,3.0
9488,2108,467,317,2022-2023,5,0.3,4,0.2,1,0.3,3,0.2,3,2,2,4,3.2,4,1,3.2
9489,1056,405,351,2021-2022,5,0.3,3,0.2,1,0.3,1,0.2,1,5,5,4,2.6,7,1,2.6
9490,1844,419,316,2021-2022,4,0.3,1,0.2,3,0.3,1,0.2,1,3,1,4,2.5,5,1,2.5
9491,1367,474,327,2020-2021,1,0.3,5,0.2,4,0.3,4,0.2,3,5,4,3,3.3,3,1,3.3
9492,1365,423,303,2023-2024,1,0.3,3,0.2,2,0.3,3,0.2,1,3,2,1,2.1,10,1,2.1
9493,1340,419,336,2023-2024,1,0.3,4,0.2,4,0.3,2,0.2,3,5,5,3,2.7,8,1,2.7
9494,1601,422,335,2023-2024,5,0.3,2,0.2,4,0.3,4,0.2,1,1,4,4,3.9,10,1,3.899999999999999
9495,2030,467,304,2020-2021,4,0.3,5,0.2,4,0.3,2,0.2,1,1,2,1,3.8,10,1,3.8
9496,1426,468,315,2022-2023,3,0.3,2,0.2,5,0.3,2,0.2,2,2,2,4,3.2,7,1,3.2
9497,2074,404,326,2021-2022,3,0.3,1,0.2,3,0.3,3,0.2,2,3,3,5,2.6,10,1,2.6
9498,1840,405,318,2020-2021,5,0.3,4,0.2,5,0.3,3,0.2,2,4,1,4,4.4,5,1,4.4
9499,2200,432,313,2024-2025,3,0.3,3,0.2,2,0.3,4,0.2,5,4,1,2,2.9,1,1,2.9
9500,1072,440,331,2023-2024,3,0.3,4,0.2,1,0.3,4,0.2,1,1,2,5,2.8,6,1,2.8
9501,1092,434,313,2023-2024,3,0.3,3,0.2,3,0.3,1,0.2,4,1,2,5,2.6,10,1,2.6
9502,1022,427,321,2023-2024,4,0.3,4,0.2,1,0.3,3,0.2,2,2,4,2,2.9,4,1,2.9
9503,1020,438,335,2022-2023,4,0.3,3,0.2,3,0.3,4,0.2,1,1,5,5,3.5,0,1,3.5
9504,1361,424,344,2023-2024,4,0.3,3,0.2,4,0.3,2,0.2,4,5,1,1,3.4,1,1,3.4
9505,1369,445,339,2021-2022,4,0.3,5,0.2,3,0.3,1,0.2,4,2,5,1,3.3,6,1,3.3
9506,1268,478,310,2022-2023,5,0.3,3,0.2,2,0.3,2,0.2,2,5,3,1,3.1,8,1,3.1
9507,1178,463,326,2022-2023,4,0.3,3,0.2,4,0.3,4,0.2,4,2,2,3,3.8,5,1,3.8
9508,1887,402,332,2024-2025,5,0.3,5,0.2,2,0.3,4,0.2,5,2,2,3,3.9,0,1,3.9
9509,2048,428,326,2020-2021,5,0.3,2,0.2,2,0.3,4,0.2,3,5,2,4,3.3,6,1,3.3
9510,1049,470,302,2023-2024,5,0.3,4,0.2,4,0.3,5,0.2,5,3,4,3,4.5,3,1,4.5
9511,1294,463,324,2020-2021,1,0.3,1,0.2,1,0.3,2,0.2,5,2,4,1,1.2,4,1,1.2
9512,2148,405,316,2021-2022,4,0.3,1,0.2,5,0.3,2,0.2,4,1,3,2,3.3,10,1,3.3
9513,1921,423,332,2024-2025,1,0.3,2,0.2,4,0.3,3,0.2,2,5,2,2,2.5,10,1,2.5
9514,2169,442,317,2021-2022,4,0.3,5,0.2,5,0.3,3,0.2,4,4,2,5,4.3,3,1,4.300000000000001
9515,1439,419,349,2022-2023,2,0.3,4,0.2,5,0.3,5,0.2,1,4,2,5,3.9,1,1,3.9
9516,1215,454,359,2020-2021,5,0.3,3,0.2,5,0.3,5,0.2,5,1,5,5,4.6,0,1,4.6
9517,1539,403,340,2021-2022,5,0.3,5,0.2,5,0.3,1,0.2,2,4,2,4,4.2,2,1,4.2
9518,1381,462,324,2024-2025,3,0.3,3,0.2,3,0.3,2,0.2,3,2,4,4,2.8,3,1,2.8
9519,1303,414,352,2022-2023,2,0.3,4,0.2,2,0.3,2,0.2,3,2,2,3,2.4,0,1,2.4
9520,1385,424,337,2023-2024,1,0.3,4,0.2,5,0.3,5,0.2,3,3,1,1,3.6,10,1,3.6
9521,1009,470,326,2021-2022,4,0.3,3,0.2,1,0.3,4,0.2,3,5,3,1,2.9,3,1,2.9
9522,1010,444,353,2023-2024,2,0.3,5,0.2,4,0.3,4,0.2,3,2,5,4,3.6,6,1,3.6
9523,2049,411,314,2021-2022,3,0.3,4,0.2,1,0.3,1,0.2,1,4,2,2,2.2,9,1,2.2
9524,1539,452,322,2022-2023,1,0.3,5,0.2,1,0.3,5,0.2,1,4,2,4,2.6,9,1,2.6
9525,1939,454,342,2022-2023,5,0.3,3,0.2,1,0.3,4,0.2,3,5,5,5,3.2,1,1,3.2
9526,1907,452,304,2021-2022,5,0.3,4,0.2,4,0.3,5,0.2,2,2,4,3,4.5,4,1,4.5
9527,1593,431,329,2020-2021,5,0.3,5,0.2,3,0.3,1,0.2,3,2,3,2,3.6,4,1,3.6
9528,1881,426,308,2023-2024,5,0.3,1,0.2,4,0.3,2,0.2,4,4,3,3,3.3,2,1,3.3
9529,1618,417,342,2020-2021,2,0.3,2,0.2,1,0.3,2,0.2,5,4,2,5,1.7,1,1,1.7
9530,1909,427,307,2023-2024,5,0.3,1,0.2,2,0.3,3,0.2,3,1,1,2,2.9,9,1,2.9
9531,1670,402,333,2021-2022,3,0.3,5,0.2,2,0.3,5,0.2,2,2,4,1,3.5,0,1,3.5
9532,1180,428,321,2023-2024,3,0.3,3,0.2,2,0.3,3,0.2,2,3,2,1,2.7,7,1,2.7
9533,1472,426,349,2022-2023,1,0.3,5,0.2,1,0.3,4,0.2,3,4,1,3,2.4,4,1,2.4
9534,1663,439,307,2023-2024,2,0.3,2,0.2,5,0.3,2,0.2,4,5,5,2,2.9,10,1,2.9
9535,1273,473,342,2024-2025,2,0.3,1,0.2,4,0.3,5,0.2,3,3,5,1,3.0,2,1,3.0
9536,1243,472,327,2024-2025,5,0.3,3,0.2,3,0.3,4,0.2,1,5,5,1,3.8,6,1,3.8
9537,1401,414,359,2022-2023,2,0.3,3,0.2,3,0.3,5,0.2,3,2,4,3,3.1,1,1,3.1
9538,1228,429,327,2023-2024,2,0.3,2,0.2,5,0.3,4,0.2,3,4,1,4,3.3,1,1,3.3
9539,1494,429,329,2020-2021,4,0.3,1,0.2,3,0.3,3,0.2,4,2,4,4,2.9,1,1,2.9
9540,1009,454,339,2022-2023,2,0.3,4,0.2,3,0.3,4,0.2,2,1,2,1,3.1,7,1,3.1
9541,1795,480,350,2023-2024,5,0.3,5,0.2,3,0.3,1,0.2,2,5,4,4,3.6,2,1,3.6
9542,1881,422,340,2021-2022,1,0.3,3,0.2,1,0.3,5,0.2,1,5,1,4,2.2,7,1,2.2
9543,1789,434,332,2022-2023,5,0.3,4,0.2,3,0.3,5,0.2,1,1,5,2,4.2,10,1,4.199999999999999
9544,1928,443,321,2020-2021,3,0.3,3,0.2,2,0.3,1,0.2,3,4,1,4,2.3,1,1,2.3
9545,1101,430,339,2023-2024,3,0.3,2,0.2,5,0.3,3,0.2,2,4,4,3,3.4,4,1,3.4
9546,1118,475,319,2020-2021,3,0.3,4,0.2,4,0.3,5,0.2,3,2,3,1,3.9,9,1,3.9
9547,1116,428,333,2022-2023,3,0.3,4,0.2,2,0.3,4,0.2,3,2,5,5,3.1,2,1,3.1
9548,1876,463,333,2021-2022,2,0.3,1,0.2,2,0.3,2,0.2,3,2,3,5,1.8,10,1,1.8
9549,1949,460,327,2021-2022,3,0.3,5,0.2,5,0.3,1,0.2,5,3,5,4,3.6,10,1,3.6
9550,1553,430,332,2023-2024,5,0.3,2,0.2,2,0.3,3,0.2,2,4,4,2,3.1,8,1,3.1
9551,1238,456,324,2021-2022,4,0.3,1,0.2,1,0.3,4,0.2,3,5,3,3,2.5,3,1,2.5
9552,1871,473,334,2024-2025,5,0.3,3,0.2,3,0.3,1,0.2,3,5,2,5,3.2,4,1,3.2
9553,2176,460,346,2021-2022,5,0.3,4,0.2,2,0.3,1,0.2,5,3,3,3,3.1,1,1,3.1
9554,1613,429,306,2022-2023,4,0.3,5,0.2,2,0.3,5,0.2,5,1,3,2,3.8,1,1,3.8
9555,2188,452,330,2023-2024,3,0.3,3,0.2,3,0.3,1,0.2,2,3,2,5,2.6,5,1,2.6
9556,1047,448,311,2023-2024,4,0.3,3,0.2,1,0.3,3,0.2,4,1,2,3,2.7,4,1,2.7
9557,1103,458,351,2023-2024,4,0.3,4,0.2,4,0.3,2,0.2,5,5,4,3,3.6,1,1,3.6
9558,1725,413,340,2022-2023,1,0.3,5,0.2,1,0.3,4,0.2,1,4,2,2,2.4,4,1,2.4
9559,1557,416,346,2020-2021,4,0.3,1,0.2,3,0.3,1,0.2,4,1,5,2,2.5,9,1,2.5
9560,1294,441,306,2021-2022,2,0.3,2,0.2,1,0.3,5,0.2,5,1,1,2,2.3,9,1,2.3
9561,1623,457,317,2023-2024,3,0.3,1,0.2,1,0.3,1,0.2,2,5,5,1,1.6,5,1,1.6
9562,1987,465,313,2024-2025,3,0.3,3,0.2,2,0.3,2,0.2,1,3,5,4,2.5,5,1,2.5
9563,2115,437,319,2021-2022,4,0.3,3,0.2,3,0.3,4,0.2,4,2,2,2,3.5,3,1,3.5
9564,1702,409,337,2020-2021,5,0.3,5,0.2,3,0.3,4,0.2,2,3,5,2,4.2,0,1,4.2
9565,1427,406,308,2023-2024,5,0.3,2,0.2,3,0.3,1,0.2,1,4,3,3,3.0,9,1,3.0
9566,1498,438,360,2020-2021,1,0.3,2,0.2,3,0.3,5,0.2,4,4,2,2,2.6,4,1,2.6
9567,2121,420,354,2020-2021,2,0.3,1,0.2,4,0.3,1,0.2,5,2,1,4,2.2,10,1,2.2
9568,1338,429,305,2024-2025,1,0.3,4,0.2,2,0.3,5,0.2,4,4,5,1,2.7,10,1,2.7
9569,1316,431,359,2024-2025,1,0.3,1,0.2,5,0.3,1,0.2,5,2,4,5,2.2,10,1,2.2
9570,1922,478,357,2022-2023,4,0.3,1,0.2,2,0.3,3,0.2,2,3,4,3,2.6,4,1,2.6
9571,1715,438,359,2023-2024,1,0.3,1,0.2,5,0.3,2,0.2,2,5,4,2,2.4,9,1,2.4
9572,1035,421,315,2024-2025,5,0.3,4,0.2,2,0.3,3,0.2,3,5,2,1,3.5,3,1,3.5
9573,1155,434,321,2020-2021,1,0.3,4,0.2,3,0.3,5,0.2,5,1,5,1,3.0,10,1,3.0
9574,1284,467,358,2023-2024,2,0.3,5,0.2,3,0.3,4,0.2,5,2,5,3,3.3,3,1,3.3
9575,1985,429,315,2021-2022,5,0.3,1,0.2,1,0.3,4,0.2,5,2,4,4,2.8,5,1,2.8
9576,1365,439,337,2023-2024,2,0.3,3,0.2,5,0.3,1,0.2,4,5,5,5,2.9,2,1,2.9
9577,1707,443,348,2021-2022,2,0.3,5,0.2,3,0.3,5,0.2,1,1,1,1,3.5,10,1,3.5
9578,2128,440,332,2024-2025,3,0.3,3,0.2,3,0.3,3,0.2,2,1,4,3,3.0,0,1,3.0
9579,1029,425,344,2021-2022,3,0.3,1,0.2,5,0.3,4,0.2,2,1,4,4,3.4,5,1,3.399999999999999
9580,1706,433,348,2024-2025,5,0.3,5,0.2,1,0.3,2,0.2,5,2,5,1,3.2,0,1,3.2
9581,1217,407,315,2023-2024,2,0.3,2,0.2,1,0.3,3,0.2,2,5,1,1,1.9,2,1,1.9
9582,1700,458,321,2022-2023,5,0.3,4,0.2,2,0.3,5,0.2,1,2,4,2,3.9,7,1,3.9
9583,1874,428,314,2020-2021,1,0.3,1,0.2,4,0.3,5,0.2,2,2,3,1,2.7,7,1,2.7
9584,1357,416,358,2021-2022,4,0.3,4,0.2,4,0.3,5,0.2,4,3,4,2,4.2,1,1,4.2
9585,2182,445,336,2021-2022,2,0.3,2,0.2,3,0.3,3,0.2,5,3,4,3,2.5,6,1,2.5
9586,1668,477,303,2024-2025,2,0.3,1,0.2,5,0.3,2,0.2,5,3,3,1,2.7,4,1,2.7
9587,1876,426,349,2023-2024,4,0.3,3,0.2,2,0.3,4,0.2,5,2,3,4,3.2,4,1,3.2
9588,1639,464,328,2023-2024,5,0.3,3,0.2,5,0.3,4,0.2,5,3,3,4,4.4,7,1,4.4
9589,1834,447,354,2020-2021,1,0.3,3,0.2,1,0.3,5,0.2,4,4,5,5,2.2,6,1,2.2
9590,1767,475,342,2020-2021,3,0.3,3,0.2,1,0.3,1,0.2,3,5,2,3,2.0,6,1,2.0
9591,1340,455,317,2023-2024,5,0.3,4,0.2,1,0.3,3,0.2,5,4,5,3,3.2,0,1,3.2
9592,1835,401,345,2023-2024,5,0.3,1,0.2,3,0.3,4,0.2,2,5,2,5,3.4,5,1,3.399999999999999
9593,1292,460,322,2020-2021,1,0.3,3,0.2,1,0.3,4,0.2,2,1,5,2,2.0,2,1,2.0
9594,1460,472,301,2021-2022,3,0.3,2,0.2,1,0.3,2,0.2,5,3,3,4,2.0,2,1,2.0
9595,1197,438,333,2023-2024,4,0.3,4,0.2,2,0.3,3,0.2,3,5,4,1,3.2,5,1,3.2
9596,1565,448,349,2024-2025,1,0.3,2,0.2,5,0.3,3,0.2,5,2,5,3,2.8,3,1,2.8
9597,2169,478,341,2024-2025,2,0.3,3,0.2,5,0.3,3,0.2,5,1,4,5,3.3,5,1,3.3
9598,1294,418,336,2023-2024,2,0.3,3,0.2,5,0.3,3,0.2,3,1,2,1,3.3,9,1,3.3
9599,2017,439,349,2024-2025,1,0.3,1,0.2,5,0.3,1,0.2,4,2,1,1,2.2,1,1,2.2
9600,1430,455,355,2020-2021,3,0.3,5,0.2,4,0.3,2,0.2,5,5,5,1,3.5,0,1,3.5
9601,1798,414,340,2023-2024,3,0.3,1,0.2,3,0.3,3,0.2,3,1,1,3,2.6,9,1,2.6
9602,1537,438,323,2024-2025,4,0.3,3,0.2,5,0.3,2,0.2,3,2,1,1,3.7,4,1,3.7
9603,1184,466,312,2024-2025,2,0.3,1,0.2,5,0.3,3,0.2,4,3,3,5,2.9,0,1,2.9
9604,1665,443,303,2022-2023,4,0.3,5,0.2,4,0.3,2,0.2,3,1,3,1,3.8,9,1,3.8
9605,1758,458,349,2023-2024,1,0.3,5,0.2,2,0.3,4,0.2,1,4,5,4,2.7,10,1,2.7
9606,1565,415,314,2022-2023,1,0.3,4,0.2,1,0.3,4,0.2,1,2,5,3,2.2,8,1,2.2
9607,1738,476,354,2022-2023,2,0.3,4,0.2,5,0.3,3,0.2,5,2,4,4,3.5,0,1,3.5
9608,1280,454,339,2020-2021,4,0.3,5,0.2,5,0.3,2,0.2,3,4,5,3,4.1,9,1,4.100000000000001
9609,1365,464,328,2020-2021,1,0.3,4,0.2,1,0.3,5,0.2,1,1,2,2,2.4,5,1,2.4
9610,1531,447,338,2023-2024,1,0.3,2,0.2,1,0.3,5,0.2,5,1,3,4,2.0,3,1,2.0
9611,2152,445,360,2023-2024,3,0.3,5,0.2,3,0.3,2,0.2,2,2,4,3,3.2,9,1,3.2
9612,1498,470,348,2023-2024,5,0.3,3,0.2,5,0.3,1,0.2,5,4,1,1,3.8,8,1,3.8
9613,1473,430,351,2023-2024,5,0.3,1,0.2,1,0.3,1,0.2,5,3,2,2,2.2,3,1,2.2
9614,1565,411,341,2023-2024,1,0.3,3,0.2,2,0.3,2,0.2,1,4,1,2,1.9,7,1,1.9
9615,1492,432,348,2024-2025,5,0.3,4,0.2,5,0.3,4,0.2,4,5,1,5,4.6,1,1,4.6
9616,2040,419,312,2020-2021,2,0.3,2,0.2,2,0.3,1,0.2,3,3,5,3,1.8,10,1,1.8
9617,2006,466,350,2024-2025,2,0.3,3,0.2,1,0.3,5,0.2,1,4,3,5,2.5,5,1,2.5
9618,1290,444,340,2024-2025,4,0.3,1,0.2,1,0.3,3,0.2,1,1,2,5,2.3,4,1,2.3
9619,2022,406,346,2020-2021,2,0.3,2,0.2,3,0.3,1,0.2,5,2,1,2,2.1,7,1,2.1
9620,1072,429,357,2020-2021,4,0.3,3,0.2,2,0.3,3,0.2,3,4,5,2,3.0,5,1,3.0
9621,1504,445,334,2020-2021,1,0.3,4,0.2,2,0.3,2,0.2,2,4,5,2,2.1,2,1,2.1
9622,1997,479,327,2024-2025,1,0.3,1,0.2,3,0.3,2,0.2,3,3,4,2,1.8,1,1,1.8
9623,1110,454,311,2020-2021,1,0.3,4,0.2,4,0.3,1,0.2,5,2,1,2,2.5,4,1,2.5
9624,1583,444,343,2021-2022,1,0.3,4,0.2,4,0.3,4,0.2,4,2,5,2,3.1,1,1,3.1
9625,1215,431,318,2022-2023,2,0.3,3,0.2,1,0.3,1,0.2,5,4,5,5,1.7,5,1,1.7
9626,1170,468,319,2024-2025,1,0.3,5,0.2,2,0.3,5,0.2,5,5,3,3,2.9,4,1,2.9
9627,1289,446,319,2023-2024,5,0.3,3,0.2,5,0.3,4,0.2,2,1,3,4,4.4,4,1,4.4
9628,1739,453,315,2024-2025,3,0.3,2,0.2,1,0.3,4,0.2,3,5,1,3,2.4,6,1,2.4
9629,1530,440,327,2022-2023,3,0.3,1,0.2,3,0.3,3,0.2,4,3,5,1,2.6,4,1,2.6
9630,2048,466,335,2023-2024,3,0.3,2,0.2,3,0.3,2,0.2,3,4,3,1,2.6,8,1,2.6
9631,1488,411,331,2024-2025,5,0.3,2,0.2,1,0.3,3,0.2,3,2,1,2,2.8,9,1,2.8
9632,2023,444,317,2024-2025,1,0.3,2,0.2,4,0.3,5,0.2,2,5,2,4,2.9,7,1,2.9
9633,1742,433,354,2021-2022,4,0.3,2,0.2,4,0.3,1,0.2,2,3,1,2,3.0,5,1,3.0
9634,1564,413,312,2022-2023,1,0.3,2,0.2,5,0.3,2,0.2,4,2,2,2,2.6,7,1,2.6
9635,1141,477,331,2022-2023,2,0.3,1,0.2,4,0.3,3,0.2,2,4,1,1,2.6,6,1,2.6
9636,2141,472,358,2023-2024,2,0.3,2,0.2,2,0.3,5,0.2,4,2,2,3,2.6,2,1,2.6
9637,2085,425,341,2023-2024,1,0.3,1,0.2,5,0.3,3,0.2,3,3,5,2,2.6,6,1,2.6
9638,1576,448,357,2020-2021,2,0.3,2,0.2,1,0.3,5,0.2,1,5,5,3,2.3,8,1,2.3
9639,2081,416,359,2020-2021,5,0.3,5,0.2,5,0.3,1,0.2,5,5,3,2,4.2,8,1,4.2
9640,1585,418,350,2020-2021,1,0.3,4,0.2,5,0.3,2,0.2,4,3,2,2,3.0,10,1,3.0
9641,1633,426,313,2022-2023,5,0.3,3,0.2,3,0.3,2,0.2,5,4,1,5,3.4,7,1,3.4
9642,2158,428,312,2022-2023,2,0.3,1,0.2,3,0.3,1,0.2,2,3,2,1,1.9,0,1,1.9
9643,1229,449,313,2021-2022,5,0.3,1,0.2,4,0.3,2,0.2,2,3,2,1,3.3,10,1,3.3
9644,1522,462,333,2021-2022,5,0.3,4,0.2,2,0.3,3,0.2,5,1,4,1,3.5,2,1,3.5
9645,2106,476,328,2024-2025,1,0.3,2,0.2,3,0.3,4,0.2,1,1,2,3,2.4,1,1,2.4
9646,1334,436,319,2024-2025,5,0.3,5,0.2,2,0.3,4,0.2,3,2,1,4,3.9,6,1,3.9
9647,1294,470,314,2020-2021,5,0.3,5,0.2,1,0.3,3,0.2,1,5,4,4,3.4,8,1,3.4
9648,1831,446,355,2020-2021,5,0.3,3,0.2,1,0.3,4,0.2,1,5,1,1,3.2,5,1,3.2
9649,1956,457,325,2020-2021,3,0.3,3,0.2,1,0.3,2,0.2,1,2,2,1,2.2,6,1,2.2
9650,1189,404,303,2020-2021,2,0.3,3,0.2,4,0.3,3,0.2,2,4,4,5,3.0,5,1,3.0
9651,1973,431,336,2022-2023,4,0.3,3,0.2,2,0.3,5,0.2,4,1,5,3,3.4,5,1,3.4
9652,1098,423,307,2021-2022,5,0.3,1,0.2,4,0.3,2,0.2,5,1,5,2,3.3,3,1,3.3
9653,1677,415,306,2021-2022,4,0.3,2,0.2,4,0.3,2,0.2,5,5,1,2,3.2,1,1,3.2
9654,1477,457,302,2022-2023,1,0.3,2,0.2,4,0.3,2,0.2,1,4,4,3,2.3,8,1,2.3
9655,2180,421,321,2022-2023,2,0.3,3,0.2,2,0.3,2,0.2,4,3,3,4,2.2,6,1,2.2
9656,1189,439,324,2022-2023,2,0.3,1,0.2,4,0.3,5,0.2,5,1,2,4,3.0,5,1,3.0
9657,1418,457,311,2022-2023,2,0.3,3,0.2,3,0.3,2,0.2,4,4,4,4,2.5,2,1,2.5
9658,1152,464,320,2023-2024,2,0.3,4,0.2,4,0.3,4,0.2,5,1,3,3,3.4,5,1,3.399999999999999
9659,1089,447,339,2023-2024,2,0.3,2,0.2,3,0.3,2,0.2,3,2,3,3,2.3,9,1,2.3
9660,1557,430,331,2020-2021,4,0.3,5,0.2,1,0.3,4,0.2,5,4,1,2,3.3,4,1,3.3
9661,1142,414,328,2020-2021,5,0.3,5,0.2,4,0.3,2,0.2,1,3,4,3,4.1,3,1,4.100000000000001
9662,1189,413,350,2022-2023,5,0.3,5,0.2,3,0.3,2,0.2,3,2,3,1,3.8,1,1,3.8
9663,1953,479,351,2020-2021,3,0.3,1,0.2,3,0.3,2,0.2,5,4,5,1,2.4,8,1,2.4
9664,1757,446,333,2021-2022,5,0.3,2,0.2,3,0.3,5,0.2,4,3,3,3,3.8,10,1,3.8
9665,1920,474,337,2023-2024,5,0.3,4,0.2,3,0.3,5,0.2,3,2,3,3,4.2,2,1,4.199999999999999
9666,1788,468,311,2023-2024,5,0.3,1,0.2,3,0.3,2,0.2,3,4,5,3,3.0,9,1,3.0
9667,1928,467,356,2023-2024,4,0.3,5,0.2,3,0.3,1,0.2,4,2,3,2,3.3,0,1,3.3
9668,1012,470,355,2023-2024,5,0.3,1,0.2,3,0.3,5,0.2,4,5,5,3,3.6,5,1,3.6
9669,1326,437,327,2023-2024,1,0.3,1,0.2,5,0.3,2,0.2,1,5,5,5,2.4,2,1,2.4
9670,1900,414,302,2020-2021,4,0.3,3,0.2,2,0.3,2,0.2,2,5,3,5,2.8,10,1,2.8
9671,2146,463,323,2023-2024,4,0.3,2,0.2,3,0.3,1,0.2,1,3,2,2,2.7,0,1,2.7
9672,1454,403,305,2022-2023,5,0.3,2,0.2,4,0.3,1,0.2,3,4,3,1,3.3,9,1,3.3
9673,1146,408,314,2023-2024,4,0.3,2,0.2,5,0.3,3,0.2,4,3,5,1,3.7,6,1,3.7
9674,1546,406,305,2020-2021,5,0.3,2,0.2,2,0.3,5,0.2,4,1,2,1,3.5,3,1,3.5
9675,1208,468,317,2023-2024,4,0.3,1,0.2,5,0.3,4,0.2,4,5,1,5,3.7,7,1,3.7
9676,1217,454,352,2024-2025,4,0.3,2,0.2,4,0.3,2,0.2,2,4,3,5,3.2,2,1,3.2
9677,1173,406,302,2023-2024,4,0.3,3,0.2,4,0.3,1,0.2,5,4,4,3,3.2,0,1,3.2
9678,1130,466,314,2021-2022,1,0.3,5,0.2,4,0.3,1,0.2,3,4,4,1,2.7,8,1,2.7
9679,2079,444,351,2021-2022,1,0.3,4,0.2,1,0.3,1,0.2,4,1,1,4,1.6,0,1,1.6
9680,1288,417,347,2020-2021,1,0.3,1,0.2,1,0.3,2,0.2,2,4,5,2,1.2,9,1,1.2
9681,1250,410,349,2024-2025,1,0.3,3,0.2,1,0.3,1,0.2,1,4,5,2,1.4,4,1,1.4
9682,1949,456,340,2024-2025,5,0.3,1,0.2,1,0.3,4,0.2,4,1,1,1,2.8,4,1,2.8
9683,1872,430,354,2021-2022,5,0.3,3,0.2,1,0.3,1,0.2,5,2,2,3,2.6,1,1,2.6
9684,1675,465,341,2023-2024,5,0.3,4,0.2,3,0.3,2,0.2,1,4,4,2,3.6,1,1,3.6
9685,1670,433,355,2022-2023,1,0.3,4,0.2,1,0.3,2,0.2,5,4,3,3,1.8,0,1,1.8
9686,2062,419,359,2022-2023,2,0.3,3,0.2,2,0.3,1,0.2,3,5,1,3,2.0,7,1,2.0
9687,1350,438,310,2022-2023,3,0.3,5,0.2,3,0.3,1,0.2,2,4,2,2,3.0,5,1,3.0
9688,1657,437,333,2023-2024,2,0.3,2,0.2,1,0.3,4,0.2,4,1,2,2,2.1,0,1,2.1
